metric_id,product_id,metric_date,dau,mau,conversion_rate,avg_session_duration,page_views,add_to_cart,checkout_initiated,purchases,revenue,refund_rate,nps_score,feature_adoption_rate,time_to_first_action
287,1,2025-04-16,30,780,0.0148,563,180,6,3,0,45.43,0.0207,72,0.6233,174
288,1,2025-04-15,38,1026,0.0152,133,114,9,2,0,59.17,0.0366,35,0.6242,286
289,1,2025-04-14,40,1080,0.0192,488,160,9,5,0,78.66,0.0108,31,0.7178,237
290,1,2025-04-13,29,551,0.0142,524,203,3,1,0,42.12,0.063,45,0.431,101
291,1,2025-04-12,27,675,0.0152,94,108,7,3,0,41.8,0.0236,22,0.7825,271
292,1,2025-04-11,30,480,0.0173,229,90,6,2,0,53.03,0.014,55,0.2394,99
293,1,2025-04-10,31,496,0.0162,279,217,9,2,0,51.42,0.0763,77,0.3046,50
294,1,2025-04-09,37,1036,0.0202,61,74,9,2,0,76.38,0.0113,77,0.3561,189
295,1,2025-04-08,35,735,0.021,292,280,5,3,0,75.08,0.0236,55,0.7245,23
296,1,2025-04-07,36,972,0.0146,365,324,9,5,0,53.57,0.0193,72,0.325,167
297,1,2025-04-06,33,693,0.0159,116,231,6,3,0,53.57,0.0184,48,0.4026,78
298,1,2025-04-05,27,783,0.0179,518,189,4,1,0,49.5,0.0607,53,0.3755,173
299,1,2025-04-04,44,924,0.017,478,396,6,2,0,76.6,0.0552,71,0.3288,24
300,1,2025-04-03,34,986,0.0162,129,170,8,2,0,56.13,0.0432,32,0.6725,24
301,1,2025-04-02,35,595,0.0201,282,105,9,2,0,71.95,0.0552,47,0.4597,82
302,1,2025-04-01,33,792,0.0187,296,198,6,4,0,62.92,0.0769,52,0.8138,104
303,1,2025-03-31,35,630,0.0214,425,210,3,5,0,76.47,0.0578,23,0.5963,241
304,1,2025-03-30,33,858,0.0175,327,264,6,3,0,59.06,0.0254,22,0.6358,271
305,1,2025-03-29,34,646,0.0154,353,170,10,2,0,53.64,0.0143,26,0.2036,93
306,1,2025-03-28,31,682,0.0191,84,279,4,3,0,60.42,0.0695,66,0.4505,204
307,1,2025-03-27,32,800,0.0219,465,128,3,4,0,71.71,0.0755,54,0.582,260
308,1,2025-03-26,37,555,0.0164,350,148,6,4,0,61.99,0.0335,51,0.8744,249
309,1,2025-03-25,42,1050,0.0208,129,126,9,2,0,89.43,0.0448,38,0.8395,29
310,1,2025-03-24,38,1026,0.0222,70,228,6,4,0,86.02,0.0749,74,0.2832,137
311,1,2025-03-23,36,828,0.0154,504,108,5,3,0,56.77,0.0291,72,0.5439,289
312,1,2025-03-22,34,714,0.0188,231,272,6,3,0,65.47,0.0179,55,0.5223,287
313,1,2025-03-21,34,714,0.0155,596,136,4,4,0,53.69,0.0139,62,0.3536,289
314,1,2025-03-20,35,560,0.0181,43,245,5,3,0,64.77,0.0611,21,0.3515,227
315,1,2025-03-19,36,936,0.0157,155,324,7,4,0,57.86,0.0342,28,0.8407,242
316,1,2025-03-18,39,741,0.0206,129,117,9,2,0,81.92,0.0376,65,0.3838,160
317,1,2025-03-17,33,660,0.016,72,198,6,1,0,53.93,0.0332,73,0.7727,50
318,1,2025-03-16,36,684,0.0199,526,324,8,1,0,73.35,0.0792,71,0.6484,84
319,1,2025-03-15,40,720,0.0205,108,80,11,2,0,83.73,0.0513,46,0.4694,59
320,1,2025-03-14,39,741,0.0226,324,78,5,3,0,90.2,0.0687,57,0.6487,129
321,1,2025-03-13,37,851,0.0173,432,259,5,4,0,65.45,0.0298,57,0.8683,258
322,1,2025-03-12,41,1066,0.0224,563,164,8,4,0,93.86,0.0523,37,0.5282,73
323,1,2025-03-11,39,1014,0.023,441,117,6,3,0,91.49,0.0716,43,0.2644,28
324,1,2025-03-10,43,860,0.0199,307,129,12,4,0,87.57,0.0523,58,0.8626,243
325,1,2025-03-09,34,918,0.0198,436,238,9,2,0,68.67,0.047,52,0.4094,167
326,1,2025-03-08,28,672,0.0214,140,196,7,3,0,61.27,0.0773,53,0.6538,151
327,1,2025-03-07,33,627,0.0225,543,231,8,1,0,75.76,0.032,78,0.4403,259
328,1,2025-03-06,43,1075,0.0225,526,215,6,5,0,99.0,0.0458,49,0.4901,137
329,1,2025-03-05,31,837,0.0213,356,93,6,2,0,67.44,0.0294,23,0.8335,169
330,1,2025-03-04,35,770,0.0183,166,245,4,4,0,65.48,0.0421,26,0.7023,237
331,1,2025-03-03,34,544,0.0222,146,272,6,4,0,76.99,0.0579,61,0.5638,18
332,1,2025-03-02,37,962,0.0217,558,148,5,3,0,82.1,0.0692,37,0.2748,59
333,1,2025-03-01,39,936,0.023,378,78,8,3,0,91.76,0.0129,49,0.7055,14
334,1,2025-02-28,39,936,0.0221,590,78,6,5,0,88.07,0.0534,64,0.7282,126
335,1,2025-02-27,31,620,0.0213,215,186,6,1,0,67.59,0.015,71,0.5683,98
336,1,2025-02-26,41,861,0.022,74,205,5,5,0,92.37,0.0467,26,0.5465,54
337,1,2025-02-25,54,918,0.025,220,216,13,5,1,137.87,0.0308,36,0.2378,235
338,1,2025-02-24,41,738,0.0244,545,246,10,4,0,102.19,0.0396,46,0.3998,40
339,1,2025-02-23,38,1102,0.0223,351,76,9,3,0,86.58,0.0523,26,0.8577,72
340,1,2025-02-22,34,612,0.0225,221,170,4,4,0,78.32,0.065,61,0.7212,57
341,1,2025-02-21,41,779,0.0192,165,287,8,5,0,80.27,0.0251,54,0.5594,32
342,1,2025-02-20,42,1218,0.0248,488,84,10,2,1,106.31,0.061,60,0.8279,276
343,1,2025-02-19,40,600,0.0247,466,120,5,5,0,101.14,0.0793,74,0.2216,201
344,1,2025-02-18,46,828,0.0192,598,230,11,4,0,90.19,0.0495,53,0.8121,296
345,1,2025-02-17,40,920,0.0211,495,80,6,4,0,86.41,0.0748,37,0.7403,78
346,1,2025-02-16,47,846,0.0244,191,423,5,4,1,117.41,0.0341,26,0.4868,88
347,1,2025-02-15,45,990,0.0224,198,405,9,4,1,102.89,0.0267,32,0.2747,233
348,1,2025-02-14,41,861,0.0209,267,369,7,4,0,87.43,0.0484,60,0.4272,91
349,1,2025-02-13,38,1026,0.025,156,266,5,2,0,97.07,0.0796,45,0.2386,285
350,1,2025-02-12,52,884,0.0269,147,468,5,3,1,142.72,0.0497,62,0.8081,176
351,1,2025-02-11,31,589,0.021,62,217,6,3,0,66.66,0.0677,46,0.6246,207
352,1,2025-02-10,45,1125,0.0201,48,180,7,6,0,92.55,0.0746,21,0.7407,195
353,1,2025-02-09,43,688,0.0217,337,344,9,6,0,95.39,0.0153,75,0.864,85
354,1,2025-02-08,45,990,0.0231,144,315,4,2,1,106.05,0.0339,76,0.4843,81
355,1,2025-02-07,41,1107,0.0252,324,164,11,6,1,105.71,0.0775,73,0.5698,12
356,1,2025-02-06,39,702,0.0191,291,195,4,4,0,76.01,0.0261,77,0.2006,214
357,1,2025-02-05,35,665,0.0199,102,140,9,3,0,71.33,0.0238,25,0.5109,114
358,1,2025-02-04,49,1372,0.0217,444,441,6,5,1,108.5,0.061,27,0.4221,262
359,1,2025-02-03,37,703,0.0266,233,296,3,2,0,100.49,0.0344,22,0.8235,70
360,1,2025-02-02,43,989,0.0253,270,172,12,2,1,111.03,0.0125,20,0.6096,9
361,1,2025-02-01,44,1276,0.028,554,396,4,4,1,125.95,0.0673,42,0.6552,133
362,1,2025-01-31,51,1071,0.0244,400,306,10,4,1,127.11,0.0202,60,0.7352,11
363,1,2025-01-30,48,1104,0.0289,163,384,13,3,1,141.52,0.0741,58,0.6118,57
364,1,2025-01-29,53,1325,0.0244,387,477,7,3,1,132.12,0.0341,56,0.7798,60
365,1,2025-01-28,49,1176,0.024,135,441,10,2,1,120.13,0.0561,77,0.42,11
366,2,2026-01-27,32,576,0.0368,252,128,4,3,1,13.58,0.0241,25,0.3616,272
367,2,2026-01-26,31,682,0.036,546,155,9,2,1,12.87,0.071,72,0.7679,242
368,2,2026-01-25,33,495,0.0384,162,297,3,1,1,14.6,0.0628,33,0.4825,32
369,2,2026-01-24,31,589,0.0394,71,155,6,4,1,14.07,0.0371,44,0.8818,59
370,2,2026-01-23,36,936,0.0337,229,144,10,5,1,13.99,0.0171,45,0.3922,273
371,2,2026-01-22,40,1040,0.0379,98,320,4,5,1,17.46,0.0505,72,0.8345,5
372,2,2026-01-21,37,1073,0.0327,96,259,7,3,1,13.94,0.0333,62,0.5043,31
373,2,2026-01-20,32,480,0.0344,221,192,5,2,1,12.69,0.0143,64,0.4767,22
374,2,2026-01-19,32,928,0.0362,62,160,6,2,1,13.36,0.0247,49,0.6664,78
375,2,2026-01-18,41,1025,0.0301,32,123,11,5,1,14.24,0.0488,78,0.8946,119
376,2,2026-01-17,27,756,0.0405,556,189,5,1,1,12.61,0.0625,44,0.3666,121
377,2,2026-01-16,39,1014,0.0395,230,78,6,4,1,17.76,0.0486,70,0.7085,15
378,2,2026-01-15,35,525,0.042,442,280,7,2,1,16.93,0.0407,55,0.8129,99
379,2,2026-01-14,47,1316,0.0386,509,423,6,3,1,20.93,0.068,40,0.7892,103
380,2,2026-01-13,39,780,0.0346,188,273,10,3,1,15.55,0.0451,55,0.25,74
381,2,2026-01-12,32,768,0.0422,589,128,9,3,1,15.56,0.0543,65,0.6555,69
382,2,2026-01-11,35,770,0.0326,176,140,6,3,1,13.14,0.0711,74,0.8566,250
383,2,2026-01-10,37,1073,0.0416,262,185,10,2,1,17.73,0.0134,35,0.5507,51
384,2,2026-01-09,34,884,0.0376,315,204,7,4,1,14.73,0.0568,37,0.47,15
385,2,2026-01-08,33,561,0.0297,366,99,5,4,0,11.31,0.0322,42,0.5903,10
386,2,2026-01-07,37,1073,0.0366,247,259,7,4,1,15.61,0.0569,30,0.5993,142
387,2,2026-01-06,38,798,0.0308,393,266,10,3,1,13.48,0.0771,52,0.2581,216
388,2,2026-01-05,40,1000,0.0432,172,80,11,3,1,19.93,0.0762,61,0.3957,38
389,2,2026-01-04,36,612,0.0356,217,252,8,2,1,14.78,0.0706,55,0.746,272
390,2,2026-01-03,34,952,0.0366,272,272,9,4,1,14.35,0.017,79,0.3524,119
391,2,2026-01-02,44,1232,0.0442,537,308,13,5,1,22.44,0.0561,54,0.5766,113
392,2,2026-01-01,41,1025,0.0373,493,287,11,2,1,17.62,0.0602,36,0.2501,20
393,2,2025-12-31,47,1128,0.0372,117,141,12,5,1,20.14,0.0305,40,0.5004,260
394,2,2025-12-30,39,858,0.0418,142,273,7,3,1,18.81,0.052,50,0.8871,239
395,2,2025-12-29,39,897,0.0448,274,351,4,2,1,20.13,0.0286,46,0.8246,111
396,2,2025-12-28,39,1092,0.0432,37,312,5,4,1,19.45,0.0589,70,0.3741,99
397,2,2025-12-27,33,858,0.0332,121,132,8,3,1,12.64,0.0107,65,0.5271,5
398,2,2025-12-26,37,925,0.0377,588,259,7,3,1,16.08,0.0424,31,0.7449,254
399,2,2025-12-25,40,640,0.0451,547,200,8,5,1,20.82,0.0783,61,0.2542,91
400,2,2025-12-24,39,1092,0.0346,452,156,4,3,1,15.58,0.0236,35,0.3707,145
401,2,2025-12-23,45,1170,0.0417,180,405,10,4,1,21.63,0.0159,68,0.4784,237
402,2,2025-12-22,45,1305,0.0423,47,135,12,4,1,21.93,0.043,62,0.5571,214
403,2,2025-12-21,37,999,0.0433,385,185,5,4,1,18.47,0.0565,47,0.6271,90
404,2,2025-12-20,44,1012,0.0443,558,396,9,2,1,22.5,0.0472,36,0.2451,126
405,2,2025-12-19,37,814,0.0379,71,185,9,3,1,16.18,0.027,56,0.5762,112
406,2,2025-12-18,31,558,0.0419,246,62,4,3,1,14.98,0.0265,48,0.7038,181
407,2,2025-12-17,39,1092,0.0379,380,117,6,3,1,17.05,0.0392,74,0.302,110
408,2,2025-12-16,40,1160,0.0456,405,240,6,2,1,21.03,0.0316,52,0.2558,185
409,2,2025-12-15,32,480,0.039,522,192,3,1,1,14.39,0.0702,62,0.8816,20
410,2,2025-12-14,41,697,0.0415,552,287,4,2,1,19.59,0.0238,74,0.5402,272
411,2,2025-12-13,36,900,0.0372,176,324,9,2,1,15.45,0.0397,31,0.4574,70
412,2,2025-12-12,40,720,0.0369,548,200,10,4,1,17.02,0.0591,58,0.2798,104
413,2,2025-12-11,44,660,0.0372,483,396,11,5,1,18.87,0.0318,68,0.358,84
414,2,2025-12-10,38,836,0.042,342,266,9,5,1,18.42,0.0109,26,0.7039,204
415,2,2025-12-09,33,924,0.0368,517,66,8,1,1,14.0,0.0432,66,0.8755,92
416,2,2025-12-08,40,1160,0.0463,82,360,10,3,1,21.37,0.0558,30,0.5484,163
417,2,2025-12-07,37,925,0.0357,385,333,5,2,1,15.21,0.0792,36,0.4719,245
418,2,2025-12-06,42,966,0.0349,311,210,8,6,1,16.89,0.0462,35,0.3706,9
419,2,2025-12-05,44,880,0.0402,150,352,8,2,1,20.4,0.0352,40,0.5815,100
420,2,2025-12-04,42,1176,0.0368,257,336,9,3,1,17.84,0.063,49,0.4792,194
421,2,2025-12-03,43,1161,0.0386,472,258,11,6,1,19.16,0.0296,53,0.8079,139
422,2,2025-12-02,43,645,0.0418,175,387,4,5,1,20.71,0.0693,20,0.2431,196
423,2,2025-12-01,37,777,0.0349,99,222,10,2,1,14.89,0.0749,77,0.4669,24
424,2,2025-11-30,36,900,0.0351,374,288,3,3,1,14.58,0.0682,66,0.2702,105
425,2,2025-11-29,45,945,0.0428,349,90,4,5,1,22.19,0.0611,37,0.4729,98
426,2,2025-11-28,38,1026,0.0477,53,76,9,2,1,20.91,0.0297,72,0.2057,194
427,2,2025-11-27,36,540,0.0397,281,288,6,3,1,16.47,0.0201,74,0.7334,107
428,2,2025-11-26,51,1071,0.0465,438,306,13,6,2,27.35,0.0786,47,0.5003,102
429,2,2025-11-25,36,756,0.0413,401,144,6,4,1,17.13,0.036,63,0.8108,138
430,2,2025-11-24,43,817,0.0495,235,387,4,3,2,24.52,0.016,50,0.7532,221
431,2,2025-11-23,53,1219,0.0427,99,212,10,5,2,26.09,0.0621,20,0.8926,173
432,2,2025-11-22,41,1148,0.0432,448,246,4,4,1,20.43,0.023,32,0.8176,242
433,2,2025-11-21,42,1218,0.043,456,126,11,3,1,20.81,0.0561,59,0.7442,270
434,2,2025-11-20,35,595,0.0359,225,315,5,4,1,14.47,0.0545,47,0.574,26
435,2,2025-11-19,45,1170,0.0349,60,180,6,2,1,18.13,0.0258,37,0.6919,274
436,2,2025-11-18,37,777,0.0497,258,333,7,5,1,21.22,0.0613,20,0.5628,113
437,2,2025-11-17,41,1025,0.0427,492,82,8,3,1,20.18,0.0237,77,0.4028,116
438,2,2025-11-16,50,900,0.038,215,350,9,6,1,21.91,0.0757,72,0.3358,154
439,2,2025-11-15,40,760,0.0457,174,120,5,3,1,21.08,0.0468,50,0.708,255
440,2,2025-11-14,48,1008,0.0509,366,288,7,6,2,28.15,0.0493,74,0.4312,277
441,2,2025-11-13,42,966,0.0368,126,210,5,3,1,17.84,0.0421,50,0.8567,52
442,2,2025-11-12,42,840,0.0452,407,84,11,4,1,21.9,0.0602,20,0.8494,13
443,2,2025-11-11,44,748,0.0437,193,132,4,2,1,22.17,0.0299,56,0.4348,23
444,2,2025-11-10,41,738,0.042,76,328,11,5,1,19.84,0.0589,52,0.3992,14
445,2,2025-11-09,48,864,0.0455,153,144,5,6,2,25.19,0.0733,26,0.7703,34
446,2,2025-11-08,39,702,0.0423,556,273,9,2,1,19.03,0.0584,60,0.346,39
447,2,2025-11-07,45,675,0.0412,109,405,5,6,1,21.35,0.0488,72,0.6917,226
448,2,2025-11-06,43,1247,0.0403,101,301,8,2,1,19.99,0.0286,74,0.7385,260
449,2,2025-11-05,48,816,0.0383,495,240,14,6,1,21.18,0.0541,58,0.8095,276
450,2,2025-11-04,45,765,0.0411,48,225,5,5,1,21.35,0.0779,21,0.7371,177
451,2,2025-11-03,48,864,0.0442,145,288,11,4,2,24.45,0.0282,32,0.4503,205
452,2,2025-11-02,40,680,0.0353,94,320,4,4,1,16.28,0.0523,42,0.6111,24
453,2,2025-11-01,44,1188,0.0454,150,308,5,2,1,23.05,0.0201,74,0.376,171
454,2,2025-10-31,47,1034,0.038,578,423,8,5,1,20.59,0.048,59,0.2744,219
455,2,2025-10-30,41,1107,0.0433,185,205,11,3,1,20.48,0.0583,47,0.8805,223
456,2,2025-10-29,38,570,0.0512,453,190,6,4,1,22.45,0.0559,22,0.6155,236
457,2,2025-10-28,42,756,0.0463,565,294,11,2,1,22.41,0.0194,66,0.8047,159
458,2,2025-10-27,28,812,0.0515,164,252,5,1,1,16.61,0.0714,33,0.2923,23
459,2,2025-10-26,45,1035,0.047,292,90,10,2,2,24.38,0.0704,69,0.6738,84
460,2,2025-10-25,45,855,0.0507,195,405,9,3,2,26.28,0.0314,70,0.3531,84
461,2,2025-10-24,39,741,0.0422,213,312,10,5,1,18.97,0.0345,61,0.685,124
462,2,2025-10-23,38,912,0.0439,195,190,10,3,1,19.25,0.0475,69,0.8034,37
463,2,2025-10-22,44,1188,0.0439,131,308,5,5,1,22.26,0.0652,39,0.814,106
464,2,2025-10-21,37,888,0.0364,463,296,5,3,1,15.53,0.0649,73,0.2616,231
465,2,2025-10-20,51,867,0.0449,347,204,8,4,2,26.41,0.06,34,0.4688,100
466,2,2025-10-19,39,1092,0.0423,107,195,8,4,1,19.02,0.0276,53,0.8109,141
467,2,2025-10-18,48,1008,0.0403,190,240,7,6,1,22.29,0.078,69,0.2464,143
468,2,2025-10-17,35,525,0.0371,61,280,4,3,1,14.98,0.0343,34,0.6012,60
469,2,2025-10-16,45,810,0.0403,116,315,10,5,1,20.93,0.0762,63,0.7364,46
470,2,2025-10-15,44,792,0.0494,525,132,9,3,2,25.04,0.0668,69,0.3555,50
471,2,2025-10-14,47,1363,0.0409,101,235,13,2,1,22.18,0.014,55,0.5584,34
472,2,2025-10-13,42,1092,0.0499,349,378,6,2,2,24.16,0.0459,64,0.8632,297
473,2,2025-10-12,39,975,0.0509,97,351,10,2,1,22.88,0.0348,46,0.5923,65
474,2,2025-10-11,46,1058,0.0364,538,276,12,6,1,19.32,0.0726,28,0.7846,294
475,2,2025-10-10,42,1134,0.0365,587,84,6,3,1,17.65,0.0133,41,0.2244,292
476,2,2025-10-09,48,1296,0.0503,576,240,7,4,2,27.81,0.0367,33,0.2817,238
477,2,2025-10-08,42,1134,0.0389,264,210,4,3,1,18.83,0.0672,20,0.2589,174
478,2,2025-10-07,44,660,0.0499,593,132,8,6,2,25.31,0.0675,63,0.5578,78
479,2,2025-10-06,35,840,0.0459,307,70,8,4,1,18.51,0.0114,65,0.6783,26
480,2,2025-10-05,34,884,0.0417,401,136,4,3,1,16.34,0.0227,29,0.5217,234
481,2,2025-10-04,46,920,0.0446,85,184,7,3,2,23.67,0.0142,74,0.8708,22
482,2,2025-10-03,51,918,0.0432,323,204,14,5,2,25.43,0.0257,48,0.555,84
483,2,2025-10-02,49,833,0.0394,253,98,14,4,1,22.25,0.0597,25,0.8214,116
484,2,2025-10-01,40,720,0.035,258,120,5,5,1,16.13,0.0541,72,0.5548,117
485,2,2025-09-30,36,684,0.0485,355,288,4,3,1,20.11,0.0561,41,0.332,257
486,2,2025-09-29,49,1274,0.0361,389,294,8,3,1,20.41,0.0783,41,0.3606,198
487,2,2025-09-28,40,760,0.048,103,80,6,3,1,22.12,0.0603,52,0.7778,84
488,2,2025-09-27,46,1242,0.0419,310,368,10,4,1,22.22,0.0525,40,0.5283,128
489,2,2025-09-26,46,1150,0.0381,501,414,10,3,1,20.19,0.0261,74,0.6151,281
490,2,2025-09-25,39,1014,0.0496,218,234,7,2,1,22.32,0.0688,67,0.7674,241
491,2,2025-09-24,45,1125,0.046,92,225,6,5,2,23.86,0.0497,44,0.5678,57
492,2,2025-09-23,46,736,0.0348,561,92,9,5,1,18.43,0.0475,64,0.4973,217
493,2,2025-09-22,43,774,0.0505,169,172,12,4,2,25.06,0.0208,78,0.766,114
494,2,2025-09-21,48,1056,0.0487,384,240,5,5,2,26.96,0.0311,37,0.4941,173
495,2,2025-09-20,42,672,0.0383,307,336,11,4,1,18.53,0.0188,56,0.3057,270
496,2,2025-09-19,44,924,0.0496,231,176,7,3,2,25.16,0.062,54,0.2352,104
497,2,2025-09-18,40,1000,0.0431,34,160,8,4,1,19.87,0.0146,61,0.407,246
498,2,2025-09-17,44,880,0.0444,94,132,9,5,1,22.52,0.0416,76,0.606,84
499,2,2025-09-16,40,920,0.0366,339,120,9,3,1,16.87,0.0256,56,0.481,93
500,2,2025-09-15,43,1075,0.0494,178,172,5,3,2,24.5,0.0565,66,0.5404,238
501,2,2025-09-14,40,760,0.0487,396,80,8,4,1,22.47,0.0789,45,0.7247,33
502,2,2025-09-13,39,780,0.0459,504,312,8,4,1,20.64,0.074,31,0.2813,121
503,2,2025-09-12,43,946,0.0456,104,86,5,3,1,22.62,0.0287,67,0.4979,236
504,2,2025-09-11,37,629,0.0391,195,222,4,2,1,16.68,0.0494,48,0.2673,242
505,2,2025-09-10,34,816,0.0465,153,68,7,2,1,18.22,0.0348,38,0.6781,179
506,2,2025-09-09,44,792,0.0359,77,132,9,3,1,18.23,0.051,62,0.8581,105
507,2,2025-09-08,41,1148,0.042,572,123,9,4,1,19.85,0.0269,39,0.5588,288
508,2,2025-09-07,38,1102,0.0397,278,76,9,2,1,17.39,0.0441,62,0.8075,210
509,2,2025-09-06,41,984,0.0476,278,246,7,5,1,22.49,0.0533,50,0.8637,29
510,2,2025-09-05,40,880,0.0325,302,120,8,5,1,14.98,0.0646,68,0.222,274
511,2,2025-09-04,41,1066,0.0417,597,287,12,4,1,19.73,0.0525,60,0.8102,18
512,2,2025-09-03,36,972,0.0371,36,216,6,3,1,15.38,0.0336,75,0.5201,248
513,2,2025-09-02,39,741,0.0344,187,234,7,3,1,15.45,0.0735,72,0.4477,58
514,2,2025-09-01,40,920,0.0427,593,200,9,5,1,19.68,0.0376,70,0.5401,89
515,2,2025-08-31,40,1080,0.0387,303,360,11,5,1,17.85,0.0374,60,0.714,83
516,2,2025-08-30,39,1131,0.0358,221,234,4,3,1,16.09,0.0314,43,0.324,251
517,2,2025-08-29,37,629,0.0469,166,222,8,3,1,19.99,0.0336,59,0.4162,212
518,2,2025-08-28,38,1026,0.0343,548,266,10,4,1,15.02,0.0541,43,0.7193,270
519,2,2025-08-27,39,819,0.0385,561,273,7,5,1,17.32,0.0117,22,0.3587,106
520,2,2025-08-26,46,1104,0.0355,416,92,10,3,1,18.81,0.0236,48,0.4741,227
521,2,2025-08-25,38,912,0.0412,559,228,6,5,1,18.05,0.0717,40,0.4044,103
522,2,2025-08-24,43,774,0.0411,561,215,6,2,1,20.36,0.0475,70,0.8859,52
523,2,2025-08-23,38,1102,0.0421,389,76,8,3,1,18.45,0.0316,37,0.3511,61
524,2,2025-08-22,36,1044,0.0414,579,324,7,2,1,17.18,0.0174,41,0.3881,102
525,2,2025-08-21,32,864,0.0432,292,256,3,1,1,15.94,0.0508,49,0.2551,122
526,2,2025-08-20,35,1015,0.0302,107,175,4,4,1,12.2,0.0541,34,0.2165,159
527,2,2025-08-19,28,420,0.0397,448,84,7,2,1,12.81,0.0151,78,0.3915,85
528,2,2025-08-18,38,608,0.0362,67,228,6,3,1,15.88,0.0749,77,0.8789,100
529,2,2025-08-17,35,910,0.0392,575,70,7,3,1,15.84,0.0192,63,0.7888,283
530,2,2025-08-16,38,950,0.0386,87,76,10,2,1,16.9,0.0689,39,0.3249,27
531,2,2025-08-15,34,714,0.044,34,170,3,2,1,17.27,0.0674,27,0.8586,80
532,2,2025-08-14,37,925,0.0366,264,296,8,3,1,15.61,0.0289,20,0.2662,26
533,2,2025-08-13,37,777,0.0303,457,74,10,2,1,12.91,0.0201,25,0.2414,229
534,2,2025-08-12,39,663,0.0352,542,312,8,2,1,15.81,0.0438,46,0.6555,217
535,2,2025-08-11,34,680,0.0413,585,204,8,2,1,16.18,0.0599,70,0.4294,76
536,2,2025-08-10,31,589,0.0367,516,155,6,2,1,13.11,0.0341,67,0.7385,256
537,2,2025-08-09,36,576,0.0355,381,324,10,4,1,14.75,0.0763,70,0.8906,193
538,2,2025-08-08,30,510,0.0343,168,90,8,3,1,11.86,0.0318,41,0.8231,200
539,2,2025-08-07,45,990,0.0415,229,315,10,4,1,21.52,0.0517,23,0.7062,166
540,2,2025-08-06,34,680,0.0369,479,272,7,2,1,14.48,0.0555,55,0.6222,177
541,2,2025-08-05,38,1102,0.0358,219,190,3,3,1,15.68,0.0613,25,0.2773,145
542,2,2025-08-04,34,918,0.0283,194,238,7,3,0,11.08,0.011,46,0.3188,148
543,2,2025-08-03,37,666,0.0297,304,148,7,2,1,12.68,0.0719,20,0.565,187
544,2,2025-08-02,41,943,0.0359,449,328,10,3,1,16.96,0.0146,65,0.8134,216
545,2,2025-08-01,30,540,0.0349,402,180,8,3,1,12.07,0.0453,42,0.2006,148
546,2,2025-07-31,35,735,0.0385,133,140,7,5,1,15.52,0.0159,64,0.4774,123
547,2,2025-07-30,31,589,0.0329,531,248,7,3,1,11.75,0.0242,68,0.2314,210
548,2,2025-07-29,35,770,0.0401,265,210,8,2,1,16.18,0.0152,32,0.7013,138
549,2,2025-07-28,36,1008,0.0322,389,144,8,3,1,13.37,0.0439,69,0.6681,224
550,2,2025-07-27,31,837,0.0342,206,155,8,2,1,12.24,0.0581,65,0.3415,57
551,2,2025-07-26,36,684,0.0385,193,144,3,3,1,15.99,0.0525,60,0.4858,256
552,2,2025-07-25,36,1008,0.0317,128,288,7,2,1,13.15,0.0537,51,0.3078,282
553,2,2025-07-24,38,798,0.0346,265,228,8,4,1,15.18,0.0186,22,0.8707,67
554,2,2025-07-23,32,544,0.0283,49,256,5,4,0,10.43,0.0578,41,0.4146,277
555,2,2025-07-22,30,510,0.035,283,120,5,2,1,12.09,0.047,72,0.3929,202
556,2,2025-07-21,32,832,0.0358,431,192,7,3,1,13.22,0.0672,55,0.2471,31
557,2,2025-07-20,33,693,0.0303,398,198,8,3,0,11.51,0.0708,61,0.4064,262
558,2,2025-07-19,30,840,0.0327,439,210,4,1,0,11.31,0.0451,30,0.6197,192
559,2,2025-07-18,29,638,0.0261,278,87,4,2,0,8.74,0.0136,70,0.6213,218
560,2,2025-07-17,28,812,0.0347,476,140,4,2,0,11.21,0.0358,64,0.5413,41
561,2,2025-07-16,29,638,0.028,479,87,4,2,0,9.38,0.0666,31,0.3474,33
562,2,2025-07-15,27,486,0.0289,529,108,6,2,0,8.99,0.0578,60,0.6348,166
563,2,2025-07-14,30,660,0.0283,379,90,6,4,0,9.8,0.0228,30,0.2064,102
564,2,2025-07-13,26,650,0.0277,492,78,6,1,0,8.29,0.0391,44,0.8929,271
565,2,2025-07-12,32,672,0.0318,546,64,7,1,1,11.74,0.0692,69,0.2686,194
566,2,2025-07-11,30,540,0.0344,345,240,8,3,1,11.89,0.0798,79,0.5738,168
567,2,2025-07-10,25,450,0.0278,151,125,5,3,0,8.02,0.0219,69,0.8483,16
568,2,2025-07-09,33,495,0.0339,65,99,3,4,1,12.88,0.0284,77,0.5151,257
569,2,2025-07-08,28,756,0.0341,411,196,4,2,0,11.02,0.0253,37,0.8448,182
570,2,2025-07-07,32,832,0.0302,405,192,3,1,0,11.15,0.069,79,0.4852,184
571,2,2025-07-06,34,952,0.0264,178,306,5,2,0,10.34,0.0137,28,0.3503,36
572,2,2025-07-05,32,736,0.0354,327,288,7,4,1,13.05,0.0396,50,0.3933,160
573,2,2025-07-04,30,810,0.0275,37,120,4,2,0,9.51,0.0555,50,0.3462,299
574,2,2025-07-03,28,560,0.034,262,140,7,3,0,10.97,0.0433,76,0.3314,83
575,2,2025-07-02,28,812,0.0295,55,168,5,2,0,9.53,0.0719,42,0.329,274
