metric_id,product_id,metric_date,dau,mau,conversion_rate,avg_session_duration,page_views,add_to_cart,checkout_initiated,purchases,revenue,refund_rate,nps_score,feature_adoption_rate,time_to_first_action
287,1,2025-05-17,29,667,0.0205,495,58,4,3,0,60.88,0.0748,37,0.7403,78
288,1,2025-05-16,34,612,0.0237,191,306,4,3,0,82.22,0.0341,26,0.4868,88
289,1,2025-05-15,32,704,0.0216,198,288,7,3,0,70.57,0.0267,32,0.2747,233
290,1,2025-05-14,29,609,0.0201,267,261,5,2,0,59.43,0.0484,60,0.4272,91
291,1,2025-05-13,27,729,0.0239,156,189,3,1,0,66.05,0.0796,45,0.2386,285
292,1,2025-05-12,37,629,0.0256,147,333,4,2,0,96.93,0.0497,62,0.8081,176
293,1,2025-05-11,22,418,0.02,62,154,4,2,0,45.01,0.0677,46,0.6246,207
294,1,2025-05-10,32,800,0.0191,48,128,5,4,0,62.42,0.0746,21,0.7407,195
295,1,2025-05-09,30,480,0.0205,337,240,6,4,0,62.93,0.0153,75,0.864,85
296,1,2025-05-08,31,682,0.0217,144,217,3,1,0,68.88,0.0339,76,0.4843,81
297,1,2025-05-07,28,756,0.0237,324,112,7,4,0,67.88,0.0775,73,0.5698,12
298,1,2025-05-06,27,486,0.0179,291,135,3,3,0,49.35,0.0261,77,0.2006,214
299,1,2025-05-05,24,456,0.0187,102,96,6,2,0,45.76,0.0238,25,0.5109,114
300,1,2025-05-04,34,952,0.0202,444,306,4,3,0,70.26,0.061,27,0.4221,262
301,1,2025-05-03,26,494,0.0247,233,208,2,1,0,65.75,0.0344,22,0.8235,70
302,1,2025-05-02,30,690,0.0235,270,120,8,1,0,71.97,0.0125,20,0.6096,9
303,1,2025-05-01,30,870,0.026,554,270,3,3,0,79.61,0.0673,42,0.6552,133
304,1,2025-04-30,35,735,0.0226,400,210,7,3,0,80.72,0.0202,60,0.7352,11
305,1,2025-04-29,33,759,0.0266,163,264,9,2,0,89.87,0.0741,58,0.6118,57
306,1,2025-04-28,36,900,0.0225,387,324,5,2,0,82.75,0.0341,56,0.7798,60
307,1,2025-04-27,33,792,0.0221,135,297,7,1,0,74.48,0.0561,77,0.42,11
308,1,2025-04-26,30,870,0.0246,209,120,3,2,0,75.42,0.0136,45,0.3411,202
309,1,2025-04-25,30,780,0.0264,289,120,7,4,0,80.89,0.0367,70,0.8102,57
310,1,2025-04-24,28,448,0.0188,445,56,7,3,0,53.73,0.0122,58,0.3038,82
311,1,2025-04-23,38,836,0.0197,65,304,5,4,0,76.56,0.0228,40,0.8054,46
312,1,2025-04-22,28,504,0.023,528,196,4,2,0,65.71,0.047,22,0.2442,59
313,1,2025-04-21,30,870,0.0216,354,150,8,1,0,66.17,0.0243,32,0.6297,69
314,1,2025-04-20,39,624,0.022,98,312,4,5,0,87.58,0.0505,72,0.8345,5
315,1,2025-04-19,35,700,0.0233,310,140,4,3,0,83.41,0.0273,71,0.6258,56
316,1,2025-04-18,26,598,0.0217,418,182,7,1,0,57.75,0.0267,79,0.2428,22
317,1,2025-04-17,29,522,0.0236,570,261,3,3,0,69.86,0.0516,64,0.8378,13
318,1,2025-04-16,30,480,0.0241,520,60,4,4,0,73.98,0.0526,49,0.5885,63
319,1,2025-04-15,33,924,0.0272,556,231,6,2,0,91.88,0.0625,44,0.3666,121
320,1,2025-04-14,34,544,0.0206,556,136,6,4,0,71.48,0.0634,28,0.452,108
321,1,2025-04-13,38,646,0.0263,552,76,10,3,1,102.25,0.0454,49,0.7525,95
322,1,2025-04-12,41,738,0.0279,89,328,11,5,1,116.9,0.0496,48,0.7579,36
323,1,2025-04-11,31,868,0.0268,245,62,3,2,0,84.85,0.0299,44,0.5186,37
324,1,2025-04-10,31,775,0.0237,496,93,3,2,0,75.22,0.0605,70,0.8397,230
325,1,2025-04-09,31,620,0.0266,176,124,5,2,0,84.33,0.0711,74,0.8566,250
326,1,2025-04-08,30,660,0.0251,476,270,5,2,0,76.83,0.0612,65,0.234,276
327,1,2025-04-07,40,920,0.027,503,200,11,4,1,110.27,0.0342,62,0.2462,260
328,1,2025-04-06,35,595,0.0249,402,315,5,3,0,88.89,0.0196,58,0.6381,184
329,1,2025-04-05,35,700,0.0256,479,315,8,4,0,91.47,0.0532,23,0.8114,90
330,1,2025-04-04,34,952,0.0289,236,170,4,1,0,100.3,0.0321,46,0.8116,147
331,1,2025-04-03,39,702,0.0213,271,156,6,4,0,85.07,0.0217,55,0.4916,119
332,1,2025-04-02,32,928,0.0264,505,224,3,2,0,86.3,0.0318,39,0.7309,83
333,1,2025-04-01,35,735,0.0299,509,280,6,4,1,106.76,0.0289,79,0.4188,189
334,1,2025-03-31,32,896,0.0307,256,160,5,2,0,100.44,0.0764,21,0.7671,162
335,1,2025-03-30,39,819,0.0236,394,78,4,5,0,94.05,0.0332,25,0.3702,48
336,1,2025-03-29,35,770,0.0215,68,105,8,2,0,76.83,0.0686,21,0.2393,44
337,1,2025-03-28,33,891,0.0212,497,165,4,4,0,71.64,0.0369,49,0.8724,174
338,1,2025-03-27,40,760,0.0228,105,200,8,5,0,93.06,0.0601,33,0.3266,186
339,1,2025-03-26,34,510,0.0216,35,136,5,4,0,75.17,0.0226,75,0.3328,23
340,1,2025-03-25,34,918,0.0311,293,68,5,3,1,107.89,0.0386,61,0.2067,66
341,1,2025-03-24,32,928,0.0245,440,160,9,2,0,80.21,0.0556,56,0.8594,219
342,1,2025-03-23,31,899,0.032,421,155,7,3,0,101.51,0.0682,33,0.4152,241
343,1,2025-03-22,42,1176,0.0237,452,168,4,4,0,101.85,0.0236,35,0.3707,145
344,1,2025-03-21,35,665,0.0236,451,175,7,3,0,84.3,0.0584,63,0.2586,271
345,1,2025-03-20,40,960,0.025,47,120,10,4,0,102.14,0.043,62,0.5571,214
346,1,2025-03-19,37,777,0.0296,160,111,9,2,1,111.98,0.0582,56,0.8728,36
347,1,2025-03-18,35,525,0.023,558,315,7,1,0,82.44,0.0472,36,0.2451,126
348,1,2025-03-17,35,735,0.025,136,315,6,3,0,89.57,0.0187,47,0.5374,289
349,1,2025-03-16,37,592,0.0317,422,185,5,3,1,119.94,0.0524,46,0.4858,280
350,1,2025-03-15,37,999,0.0237,321,74,4,3,0,89.57,0.0348,77,0.4512,178
351,1,2025-03-14,35,840,0.0283,305,315,5,1,0,101.25,0.0776,49,0.3595,185
352,1,2025-03-13,40,680,0.0276,569,80,7,5,1,112.92,0.033,28,0.8975,91
353,1,2025-03-12,42,1008,0.028,342,84,5,5,1,120.23,0.044,51,0.7991,291
354,1,2025-03-11,37,740,0.0278,105,148,9,4,1,105.12,0.0646,40,0.6627,11
355,1,2025-03-10,40,680,0.0267,245,80,5,5,1,108.97,0.019,51,0.7823,111
356,1,2025-03-09,39,702,0.0268,264,156,10,3,1,106.82,0.0636,43,0.8843,156
357,1,2025-03-08,44,748,0.0258,315,88,6,3,1,116.15,0.0514,51,0.7948,112
358,1,2025-03-07,45,675,0.0315,257,180,5,2,1,144.71,0.0605,51,0.4558,212
359,1,2025-03-06,39,702,0.0264,53,312,8,3,1,105.34,0.0745,78,0.2987,164
360,1,2025-03-05,44,1276,0.0246,511,352,11,3,1,110.41,0.023,73,0.6635,245
361,1,2025-03-04,43,1161,0.025,58,344,12,4,1,109.83,0.0328,58,0.2802,41
362,1,2025-03-03,35,840,0.0244,43,105,5,5,0,87.19,0.0481,51,0.5579,233
363,1,2025-03-02,46,1334,0.0318,328,92,11,3,1,149.49,0.04,46,0.8008,99
364,1,2025-03-01,41,1107,0.0278,472,246,11,5,1,116.37,0.0296,53,0.8079,139
365,1,2025-02-28,45,1305,0.0339,239,405,11,5,1,155.89,0.0778,49,0.8863,96
366,2,2026-02-27,36,972,0.0286,51,252,5,5,1,11.88,0.0552,39,0.5609,112
367,2,2026-02-26,32,928,0.0257,410,160,7,3,0,9.48,0.02,76,0.592,79
368,2,2026-02-25,28,644,0.0341,62,112,8,1,0,11.01,0.0488,35,0.7288,197
369,2,2026-02-24,27,459,0.0276,211,189,5,2,0,8.6,0.0155,58,0.8062,256
370,2,2026-02-23,32,928,0.0295,545,192,4,3,0,10.9,0.046,74,0.7051,177
371,2,2026-02-22,30,600,0.0263,422,90,6,2,0,9.08,0.0745,70,0.5932,177
372,2,2026-02-21,30,690,0.0298,329,90,7,1,0,10.29,0.0718,33,0.7686,172
373,2,2026-02-20,26,442,0.0309,188,52,5,3,0,9.26,0.0417,67,0.4901,69
374,2,2026-02-19,29,696,0.027,198,203,5,3,0,9.04,0.0132,37,0.2403,93
375,2,2026-02-18,34,884,0.0306,44,272,8,3,1,11.99,0.0184,47,0.4428,49
376,2,2026-02-17,32,832,0.0294,100,288,8,4,0,10.83,0.0154,34,0.2299,244
377,2,2026-02-16,32,768,0.0323,51,224,4,3,1,11.9,0.0114,50,0.6192,201
378,2,2026-02-15,29,841,0.0363,299,232,7,2,1,12.12,0.0583,56,0.2778,170
379,2,2026-02-14,29,725,0.032,492,58,6,2,0,10.69,0.0237,77,0.4028,116
380,2,2026-02-13,36,648,0.0285,215,252,7,4,1,11.85,0.0757,72,0.3358,154
381,2,2026-02-12,28,532,0.0344,174,84,3,2,0,11.12,0.0468,50,0.708,255
382,2,2026-02-11,34,714,0.0385,366,204,5,4,1,15.08,0.0493,74,0.4312,277
383,2,2026-02-10,30,690,0.0279,126,150,3,2,0,9.67,0.0421,50,0.8567,52
384,2,2026-02-09,30,600,0.0344,407,60,8,2,1,11.91,0.0602,20,0.8494,13
385,2,2026-02-08,31,527,0.0334,193,93,3,1,1,11.93,0.0299,56,0.4348,23
386,2,2026-02-07,30,540,0.0322,76,240,8,3,0,11.13,0.0589,52,0.3992,14
387,2,2026-02-06,35,630,0.035,153,105,4,4,1,14.13,0.0733,26,0.7703,34
388,2,2026-02-05,29,522,0.0327,556,203,6,2,0,10.92,0.0584,60,0.346,39
389,2,2026-02-04,33,495,0.0319,109,297,4,4,1,12.14,0.0488,72,0.6917,226
390,2,2026-02-03,32,928,0.0314,101,224,6,1,1,11.57,0.0286,74,0.7385,260
391,2,2026-02-02,36,612,0.0299,495,180,10,4,1,12.4,0.0541,58,0.8095,276
392,2,2026-02-01,33,561,0.0322,48,165,4,4,1,12.26,0.0779,21,0.7371,177
393,2,2026-01-31,36,648,0.0347,145,216,8,3,1,14.42,0.0282,32,0.4503,205
394,2,2026-01-30,29,493,0.0278,94,232,3,3,0,9.31,0.0523,42,0.6111,24
395,2,2026-01-29,33,891,0.036,150,231,4,1,1,13.69,0.0201,74,0.376,171
396,2,2026-01-28,35,770,0.0302,578,315,6,3,1,12.19,0.048,59,0.2744,219
397,2,2026-01-27,31,837,0.0346,185,155,8,2,1,12.36,0.0583,47,0.8805,223
398,2,2026-01-26,29,435,0.041,453,145,5,3,1,13.72,0.0559,22,0.6155,236
399,2,2026-01-25,32,576,0.0372,565,224,8,1,1,13.73,0.0194,66,0.8047,159
400,2,2026-01-24,22,638,0.0415,164,198,4,1,0,10.53,0.0714,33,0.2923,23
401,2,2026-01-23,34,782,0.0381,292,68,7,2,1,14.92,0.0704,69,0.6738,84
402,2,2026-01-22,34,646,0.0412,195,306,6,2,1,16.14,0.0314,70,0.3531,84
403,2,2026-01-21,30,570,0.0344,213,240,7,4,1,11.91,0.0345,61,0.685,124
404,2,2026-01-20,30,720,0.036,195,150,8,2,1,12.45,0.0475,69,0.8034,37
405,2,2026-01-19,34,918,0.0361,131,238,4,4,1,14.14,0.0652,39,0.814,106
406,2,2026-01-18,29,696,0.03,463,232,4,3,0,10.04,0.0649,73,0.2616,231
407,2,2026-01-17,40,680,0.0372,347,160,6,3,1,17.16,0.06,34,0.4688,100
408,2,2026-01-16,30,840,0.0352,107,150,6,3,1,12.17,0.0276,53,0.8109,141
409,2,2026-01-15,38,798,0.0336,190,190,5,5,1,14.73,0.078,69,0.2464,143
410,2,2026-01-14,28,420,0.0311,61,224,3,2,0,10.04,0.0343,34,0.6012,60
411,2,2026-01-13,36,648,0.0339,116,252,8,4,1,14.08,0.0762,63,0.7364,46
412,2,2026-01-12,35,630,0.0417,525,105,7,2,1,16.82,0.0668,69,0.3555,50
413,2,2026-01-11,37,1073,0.0347,101,185,10,2,1,14.8,0.014,55,0.5584,34
414,2,2026-01-10,34,884,0.0425,349,306,5,2,1,16.64,0.0459,64,0.8632,297
415,2,2026-01-09,32,800,0.0435,97,288,8,2,1,16.04,0.0348,46,0.5923,65
416,2,2026-01-08,37,851,0.0312,538,222,9,5,1,13.33,0.0726,28,0.7846,294
417,2,2026-01-07,34,918,0.0314,587,68,5,3,1,12.31,0.0133,41,0.2244,292
418,2,2026-01-06,39,1053,0.0434,576,195,6,3,1,19.53,0.0367,33,0.2817,238
419,2,2026-01-05,34,918,0.0337,264,170,3,2,1,13.23,0.0672,20,0.2589,174
420,2,2026-01-04,37,555,0.0435,593,111,7,5,1,18.54,0.0675,63,0.5578,78
421,2,2026-01-03,29,696,0.0401,307,58,7,3,1,13.41,0.0114,65,0.6783,26
422,2,2026-01-02,28,728,0.0366,401,112,3,2,1,11.81,0.0227,29,0.5217,234
423,2,2026-01-01,39,780,0.0393,85,156,6,2,1,17.69,0.0142,74,0.8708,22
424,2,2025-12-31,42,756,0.0383,323,168,12,4,1,18.53,0.0257,48,0.555,84
425,2,2025-12-30,41,697,0.035,253,82,11,3,1,16.54,0.0597,25,0.8214,116
426,2,2025-12-29,34,612,0.0312,258,102,4,4,1,12.23,0.0541,72,0.5548,117
427,2,2025-12-28,31,589,0.0434,355,248,4,3,1,15.51,0.0561,41,0.332,257
428,2,2025-12-27,41,1066,0.0325,389,246,6,2,1,15.35,0.0783,41,0.3606,198
429,2,2025-12-26,35,665,0.0433,103,70,6,3,1,17.47,0.0603,52,0.7778,84
430,2,2025-12-25,40,1080,0.0379,310,320,9,4,1,17.5,0.0525,40,0.5283,128
431,2,2025-12-24,40,1000,0.0346,501,360,9,3,1,15.96,0.0261,74,0.6151,281
432,2,2025-12-23,34,884,0.0453,218,204,6,2,1,17.76,0.0688,67,0.7674,241
433,2,2025-12-22,39,975,0.0421,92,195,5,5,1,18.95,0.0497,44,0.5678,57
434,2,2025-12-21,40,640,0.032,561,80,8,4,1,14.75,0.0475,64,0.4973,217
435,2,2025-12-20,38,684,0.0467,169,152,11,4,1,20.45,0.0208,78,0.766,114
436,2,2025-12-19,42,924,0.0452,384,210,4,4,1,21.88,0.0311,37,0.4941,173
437,2,2025-12-18,37,592,0.0356,307,296,10,3,1,15.2,0.0188,56,0.3057,270
438,2,2025-12-17,39,819,0.0463,231,156,6,2,1,20.84,0.062,54,0.2352,104
439,2,2025-12-16,36,900,0.0404,34,144,7,4,1,16.77,0.0146,61,0.407,246
440,2,2025-12-15,39,780,0.0418,94,117,8,4,1,18.8,0.0416,76,0.606,84
441,2,2025-12-14,36,828,0.0346,339,108,8,3,1,14.36,0.0256,56,0.481,93
442,2,2025-12-13,39,975,0.0469,178,156,5,3,1,21.09,0.0565,66,0.5404,238
443,2,2025-12-12,36,684,0.0464,396,72,7,4,1,19.27,0.0789,45,0.7247,33
444,2,2025-12-11,35,700,0.0439,504,280,7,4,1,17.72,0.074,31,0.2813,121
445,2,2025-12-10,39,858,0.0438,104,78,5,2,1,19.7,0.0287,67,0.4979,236
446,2,2025-12-09,34,578,0.0377,195,204,3,2,1,14.78,0.0494,48,0.2673,242
447,2,2025-12-08,31,744,0.045,153,62,6,1,1,16.07,0.0348,38,0.6781,179
448,2,2025-12-07,41,738,0.0349,77,123,8,3,1,16.51,0.051,62,0.8581,105
449,2,2025-12-06,37,1036,0.0409,572,111,8,4,1,17.46,0.0269,39,0.5588,288
450,2,2025-12-05,36,1044,0.0389,278,72,9,2,1,16.13,0.0441,62,0.8075,210
451,2,2025-12-04,38,912,0.0467,278,228,6,5,1,20.48,0.0533,50,0.8637,29
452,2,2025-12-03,37,814,0.032,302,111,7,4,1,13.67,0.0646,68,0.222,274
453,2,2025-12-02,38,988,0.0413,597,266,11,3,1,18.11,0.0525,60,0.8102,18
454,2,2025-12-01,34,918,0.0368,36,204,6,3,1,14.44,0.0336,75,0.5201,248
455,2,2025-11-30,37,703,0.0343,187,222,6,3,1,14.62,0.0735,72,0.4477,58
456,2,2025-11-29,38,874,0.0427,593,190,8,5,1,18.72,0.0376,70,0.5401,89
457,2,2025-11-28,38,1026,0.0389,303,342,10,4,1,17.05,0.0374,60,0.714,83
458,2,2025-11-27,37,1073,0.0361,221,222,4,3,1,15.41,0.0314,43,0.324,251
459,2,2025-11-26,36,612,0.0475,166,216,7,3,1,19.7,0.0336,59,0.4162,212
460,2,2025-11-25,37,999,0.0348,548,259,10,4,1,14.86,0.0541,43,0.7193,270
461,2,2025-11-24,38,798,0.0393,561,266,7,5,1,17.21,0.0117,22,0.3587,106
462,2,2025-11-23,44,1056,0.0363,416,88,9,3,1,18.42,0.0236,48,0.4741,227
463,2,2025-11-22,37,888,0.0423,559,222,6,5,1,18.06,0.0717,40,0.4044,103
464,2,2025-11-21,42,756,0.0424,561,210,6,2,1,20.51,0.0475,70,0.8859,52
465,2,2025-11-20,37,1073,0.0436,389,74,8,2,1,18.59,0.0316,37,0.3511,61
466,2,2025-11-19,36,1044,0.043,579,324,7,2,1,17.85,0.0174,41,0.3881,102
467,2,2025-11-18,32,864,0.0451,292,256,3,1,1,16.62,0.0508,49,0.2551,122
468,2,2025-11-17,35,1015,0.0316,107,175,4,4,1,12.77,0.0541,34,0.2165,159
469,2,2025-11-16,28,420,0.0417,448,84,7,2,1,13.45,0.0151,78,0.3915,85
470,2,2025-11-15,38,608,0.0382,67,228,6,3,1,16.74,0.0749,77,0.8789,100
471,2,2025-11-14,35,910,0.0415,575,70,7,3,1,16.75,0.0192,63,0.7888,283
472,2,2025-11-13,38,950,0.0409,87,76,10,2,1,17.93,0.0689,39,0.3249,27
473,2,2025-11-12,35,735,0.0469,34,175,3,2,1,18.93,0.0674,27,0.8586,80
474,2,2025-11-11,38,950,0.0391,264,304,8,3,1,17.13,0.0289,20,0.2662,26
475,2,2025-11-10,38,798,0.0325,457,76,10,2,1,14.22,0.0201,25,0.2414,229
476,2,2025-11-09,40,680,0.0378,542,320,8,2,1,17.45,0.0438,46,0.6555,217
477,2,2025-11-08,35,700,0.0446,585,210,8,2,1,17.98,0.0599,70,0.4294,76
478,2,2025-11-07,32,608,0.0397,516,160,6,3,1,14.66,0.0341,67,0.7385,256
479,2,2025-11-06,37,592,0.0386,381,333,10,4,1,16.47,0.0763,70,0.8906,193
480,2,2025-11-05,31,527,0.0374,168,93,8,3,1,13.36,0.0318,41,0.8231,200
481,2,2025-11-04,47,1034,0.0454,229,329,10,4,2,24.59,0.0517,23,0.7062,166
482,2,2025-11-03,36,720,0.0405,479,288,8,2,1,16.82,0.0555,55,0.6222,177
483,2,2025-11-02,39,1131,0.0394,219,195,3,4,1,17.72,0.0613,25,0.2773,145
484,2,2025-11-01,36,972,0.0312,194,252,7,3,1,12.96,0.011,46,0.3188,148
485,2,2025-10-31,39,702,0.0329,304,156,7,2,1,14.8,0.0719,20,0.565,187
486,2,2025-10-30,43,989,0.0399,449,344,10,3,1,19.77,0.0146,65,0.8134,216
487,2,2025-10-29,32,576,0.0389,402,192,9,4,1,14.35,0.0453,42,0.2006,148
488,2,2025-10-28,37,777,0.043,133,148,7,5,1,18.34,0.0159,64,0.4774,123
489,2,2025-10-27,33,627,0.0369,531,264,8,3,1,14.03,0.0242,68,0.2314,210
490,2,2025-10-26,38,836,0.0451,265,228,8,2,1,19.76,0.0152,32,0.7013,138
491,2,2025-10-25,39,1092,0.0363,389,156,9,3,1,16.34,0.0439,69,0.6681,224
492,2,2025-10-24,34,918,0.0387,206,170,9,2,1,15.19,0.0581,65,0.3415,57
493,2,2025-10-23,39,741,0.0437,193,156,4,3,1,19.66,0.0525,60,0.4858,256
494,2,2025-10-22,39,1092,0.0361,128,312,8,2,1,16.21,0.0537,51,0.3078,282
495,2,2025-10-21,41,861,0.0395,265,246,9,5,1,18.68,0.0186,22,0.8707,67
496,2,2025-10-20,35,595,0.0323,49,280,5,4,1,13.05,0.0578,41,0.4146,277
497,2,2025-10-19,33,561,0.0401,283,132,6,3,1,15.26,0.047,72,0.3929,202
498,2,2025-10-18,35,910,0.0412,431,210,7,4,1,16.63,0.0672,55,0.2471,31
499,2,2025-10-17,36,756,0.0349,398,216,9,4,1,14.48,0.0708,61,0.4064,262
500,2,2025-10-16,33,924,0.0378,439,231,5,1,1,14.38,0.0451,30,0.6197,192
501,2,2025-10-15,32,704,0.0303,278,96,5,2,0,11.17,0.0136,70,0.6213,218
502,2,2025-10-14,31,899,0.0404,476,155,4,2,1,14.43,0.0358,64,0.5413,41
503,2,2025-10-13,32,704,0.0327,479,96,5,3,1,12.05,0.0666,31,0.3474,33
504,2,2025-10-12,30,540,0.0337,529,120,7,3,1,11.67,0.0578,60,0.6348,166
505,2,2025-10-11,33,726,0.0331,379,99,7,4,1,12.61,0.0228,30,0.2064,102
506,2,2025-10-10,29,725,0.0324,492,87,7,2,0,10.85,0.0391,44,0.8929,271
507,2,2025-10-09,36,756,0.0374,546,72,8,1,1,15.53,0.0692,69,0.2686,194
508,2,2025-10-08,34,612,0.0405,345,272,9,4,1,15.88,0.0798,79,0.5738,168
509,2,2025-10-07,28,504,0.0328,151,140,5,4,0,10.6,0.0219,69,0.8483,16
510,2,2025-10-06,37,555,0.04,65,111,4,4,1,17.08,0.0284,77,0.5151,257
511,2,2025-10-05,31,837,0.0404,411,217,4,2,1,14.45,0.0253,37,0.8448,182
512,2,2025-10-04,36,936,0.0359,405,216,3,1,1,14.89,0.069,79,0.4852,184
513,2,2025-10-03,39,1092,0.0314,178,351,6,2,1,14.11,0.0137,28,0.3503,36
514,2,2025-10-02,36,828,0.0421,327,324,8,5,1,17.49,0.0396,50,0.3933,160
515,2,2025-10-01,33,891,0.0328,37,132,4,2,1,12.48,0.0555,50,0.3462,299
516,2,2025-09-30,32,640,0.0406,262,160,9,3,1,14.98,0.0433,76,0.3314,83
517,2,2025-09-29,32,928,0.0354,55,192,6,2,1,13.04,0.0719,42,0.329,274
518,2,2025-09-28,35,770,0.0419,380,105,6,2,1,16.93,0.0451,27,0.7365,23
519,2,2025-09-27,34,850,0.0379,235,170,8,3,1,14.85,0.0298,26,0.5925,98
520,2,2025-09-26,39,936,0.0401,131,195,5,5,1,18.05,0.0672,35,0.2358,190
521,2,2025-09-25,35,770,0.0295,167,70,6,4,1,11.92,0.0722,21,0.8783,221
522,2,2025-09-24,33,759,0.0388,584,231,9,3,1,14.76,0.0247,45,0.7493,90
523,2,2025-09-23,33,660,0.039,405,297,5,4,1,14.85,0.0304,20,0.7011,30
524,2,2025-09-22,40,1000,0.0347,373,80,4,5,1,15.99,0.0473,35,0.3421,103
525,2,2025-09-21,30,510,0.04,220,180,3,4,1,13.85,0.0407,49,0.6474,107
526,2,2025-09-20,30,450,0.0301,52,90,7,4,0,10.4,0.0723,51,0.3106,254
527,2,2025-09-19,36,576,0.0382,216,108,4,4,1,15.85,0.0366,63,0.4591,274
528,2,2025-09-18,36,864,0.0383,499,144,10,2,1,15.91,0.054,48,0.499,151
529,2,2025-09-17,32,800,0.0269,420,192,3,1,0,9.93,0.0528,28,0.288,269
530,2,2025-09-16,30,840,0.0358,342,150,8,2,1,12.4,0.0227,32,0.4406,180
531,2,2025-09-15,36,792,0.0288,411,288,8,2,1,11.94,0.0502,71,0.389,240
532,2,2025-09-14,31,899,0.0361,599,93,3,4,1,12.89,0.0289,61,0.4682,24
533,2,2025-09-13,35,770,0.0311,144,245,3,3,1,12.56,0.0448,54,0.8435,269
534,2,2025-09-12,33,957,0.036,43,132,6,4,1,13.72,0.0331,35,0.5903,207
535,2,2025-09-11,34,850,0.037,183,136,8,2,1,14.5,0.063,69,0.5719,266
536,2,2025-09-10,33,726,0.0373,65,231,3,4,1,14.18,0.0405,75,0.4251,260
537,2,2025-09-09,34,748,0.0281,196,272,9,2,0,11.03,0.0329,26,0.5291,11
538,2,2025-09-08,32,640,0.0325,146,128,4,4,1,12.0,0.0149,29,0.4176,272
539,2,2025-09-07,30,720,0.038,271,90,4,4,1,13.13,0.062,78,0.4356,159
540,2,2025-09-06,30,690,0.0328,161,150,3,2,0,11.36,0.0462,59,0.3465,41
541,2,2025-09-05,31,744,0.0335,40,217,4,4,1,11.96,0.0292,40,0.6987,55
542,2,2025-09-04,29,754,0.0331,33,232,6,3,0,11.05,0.0174,55,0.601,107
543,2,2025-09-03,35,665,0.0323,80,105,8,5,1,13.05,0.0349,60,0.6075,14
544,2,2025-09-02,29,522,0.0277,142,174,3,1,0,9.26,0.0299,38,0.5443,144
545,2,2025-09-01,26,468,0.0352,169,78,4,3,0,10.54,0.0585,27,0.7957,33
546,2,2025-08-31,28,476,0.0314,587,252,4,3,0,10.13,0.0123,23,0.7269,213
547,2,2025-08-30,28,588,0.0335,279,252,3,2,0,10.82,0.0679,44,0.6966,58
548,2,2025-08-29,24,648,0.0342,116,144,2,3,0,9.47,0.0736,24,0.5097,275
549,2,2025-08-28,34,782,0.0287,452,102,8,4,0,11.26,0.0687,69,0.4928,66
550,2,2025-08-27,26,624,0.0343,131,52,4,1,0,10.28,0.0553,53,0.7382,145
551,2,2025-08-26,31,651,0.0273,288,124,4,4,0,9.74,0.0488,48,0.5016,66
552,2,2025-08-25,30,450,0.0353,529,210,4,2,1,12.21,0.0282,70,0.2246,269
553,2,2025-08-24,26,390,0.0331,486,156,7,3,0,9.92,0.0733,60,0.4855,174
554,2,2025-08-23,30,660,0.0284,258,210,4,3,0,9.82,0.0629,39,0.5945,237
555,2,2025-08-22,31,744,0.0273,173,279,7,4,0,9.77,0.0158,68,0.2186,174
556,2,2025-08-21,26,728,0.0237,71,156,4,3,0,7.1,0.057,49,0.5171,287
557,2,2025-08-20,30,660,0.0234,480,270,3,3,0,8.09,0.0357,40,0.5628,166
558,2,2025-08-19,24,456,0.0334,270,72,7,2,0,9.23,0.0127,58,0.4752,118
559,2,2025-08-18,27,459,0.0238,520,81,3,2,0,7.41,0.0411,70,0.3842,59
560,2,2025-08-17,30,630,0.0263,583,180,5,1,0,9.11,0.0637,79,0.7631,64
561,2,2025-08-16,24,600,0.0264,367,168,3,2,0,7.3,0.0524,65,0.5248,265
562,2,2025-08-15,27,648,0.0241,391,162,3,2,0,7.51,0.0166,55,0.6657,77
563,2,2025-08-14,30,570,0.0241,334,210,5,2,0,8.32,0.0452,57,0.876,259
564,2,2025-08-13,24,480,0.0262,396,48,5,2,0,7.26,0.0505,73,0.5588,293
565,2,2025-08-12,25,700,0.0274,590,200,7,1,0,7.89,0.0496,26,0.2952,216
566,2,2025-08-11,27,405,0.0317,500,243,4,2,0,9.85,0.0542,67,0.8765,43
567,2,2025-08-10,27,540,0.0221,165,243,8,3,0,6.89,0.0163,48,0.2077,138
568,2,2025-08-09,20,540,0.0258,440,80,5,1,0,5.96,0.078,32,0.28,36
569,2,2025-08-08,29,783,0.0326,513,58,4,2,0,10.89,0.0605,59,0.3046,248
570,2,2025-08-07,27,513,0.0237,520,162,4,1,0,7.37,0.0191,74,0.5721,105
571,2,2025-08-06,24,432,0.0244,534,96,5,1,0,6.74,0.0764,57,0.7587,86
572,2,2025-08-05,27,594,0.0245,416,162,4,1,0,7.63,0.0787,67,0.707,247
573,2,2025-08-04,19,437,0.0284,502,38,1,0,0,6.22,0.0225,62,0.7893,222
574,2,2025-08-03,25,725,0.0221,420,75,7,1,0,6.36,0.0511,36,0.5263,164
575,2,2025-08-02,32,512,0.0261,115,256,8,3,0,9.62,0.0449,21,0.3374,12
576,2,2025-08-01,28,504,0.0293,523,196,6,3,0,9.45,0.0317,20,0.7607,41
